CODIGO_IBGE_MUNICIPIO;CODIGO_FEDERAL_MUNICIPIO;CODIGO_ESTADUAL_MUNICIPIO;UF_MUNICIPIO;CODIGO_IBGE_UF;NOME_DA_CIDADE;DIA;MÊS
2929909;3897;;BA;29;Seabra;14;05
2930006;3899;;BA;29;Sebastião Laranjeiras;30;07
2930105;3901;;BA;29;Senhor do Bonfim;28;05
2930204;3903;;BA;29;Sento Sé;16;10
2930154;3039;;BA;29;Serra do Ramalho;13;06
2930303;3905;;BA;29;Serra Dourada;12;04
2930402;3907;;BA;29;Serra Preta;19;12
2930501;3909;;BA;29;Serrinha;13;06
2930600;3911;;BA;29;Serrolândia;23;07
2930709;3913;;BA;29;Simões Filho;07;11
2930758;3041;;BA;29;Sítio do Mato;24;02
2930766;3043;;BA;29;Sítio do Quinto;13;06
2930774;3045;;BA;29;Sobradinho;24;02
2930808;3915;;BA;29;Souto Soares;05;07
2930907;3917;;BA;29;Tabocas do Brejo Velho;13;04
2931004;3919;;BA;29;Tanhaçu;22;09
2931053;3991;;BA;29;Tanque Novo;25;02
2931103;3921;;BA;29;Tanquinho;14;08
2931202;3923;;BA;29;Taperoá;29;05
2931301;3925;;BA;29;Tapiramutá;27;07
2931350;3993;;BA;29;Teixeira de Freitas;09;05
2931400;3927;;BA;29;Teodoro Sampaio;20;10
2931509;3929;;BA;29;Teofilândia;23;04
2931608;3931;;BA;29;Teolândia;19;07
2931707;3933;;BA;29;Terra Nova;20;10
2931806;3935;;BA;29;Tremedal;05;11
2931905;3937;;BA;29;Tucano;21;03
2932002;3939;;BA;29;Uauá;09;07
2932101;3941;;BA;29;Ubaíra;13;11
2932200;3943;;BA;29;Ubaitaba;27;07
2932309;3945;;BA;29;Ubatã;12;12
2932408;3947;;BA;29;Uibaí;22;09
2932457;3047;;BA;29;Umburanas;24;02
2932507;3949;;BA;29;Una;02;08
2932606;3951;;BA;29;Urandi;12;10
2932705;3953;;BA;29;Uruçuca;12;12
2932804;3955;;BA;29;Utinga;24;04
2932903;3957;;BA;29;Valença;29;09
2933000;3959;;BA;29;Valente;12;08
2933059;3997;;BA;29;Várzea da Roça;25;02
2933109;3961;;BA;29;Várzea do Poço;30;07
2933158;3995;;BA;29;Várzea Nova;25;02
2933174;3049;;BA;29;Varzedo;13;06
2933208;3963;;BA;29;Vera Cruz;31;07
2933257;3051;;BA;29;Vereda;24;02
2933307;3965;;BA;29;Vitória da Conquista;09;11
2933406;3967;;BA;29;Wagner;21;08
2933455;3999;;BA;29;Wanderley;25;02
2933505;3969;;BA;29;Wenceslau Guimarães;19;07
2933604;3971;;BA;29;Xique-Xique;13;06
2300101;1301;;CE;23;Abaiara;25;11
2300150;1231;;CE;23;Acarape;15;11
2300200;1303;;CE;23;Acaraú;31;07
2300309;1305;;CE;23;Acopiara;28;09
2300408;1307;;CE;23;Aiuaba;07;09
2300507;1309;;CE;23;Alcântaras;10;12
2300606;1311;;CE;23;Altaneira;09;07
2300705;1313;;CE;23;Alto Santo;01;06
2300754;1587;;CE;23;Amontada;05;02
2300804;1315;;CE;23;Antonina do Norte;06;05
2300903;1317;;CE;23;Apuiarés;25;01
2301000;1319;;CE;23;Aquiraz;13;02
2301109;1321;;CE;23;Aracati;25;10
2301208;1323;;CE;23;Aracoiaba;16;08
2301257;0989;;CE;23;Ararendá;21;12
2301307;1325;;CE;23;Araripe;03;08
2301406;1327;;CE;23;Aratuba;29;03
2301505;1329;;CE;23;Arneiroz;14;03
2301604;1331;;CE;23;Assaré;19;07
2301703;1333;;CE;23;Aurora;10;11
2301802;1335;;CE;23;Baixio;15;09
2301851;1233;;CE;23;Banabuiú;25;01
2301901;1337;;CE;23;Barbalha;17;08
2301950;1235;;CE;23;Barreira;15;04
2302008;1339;;CE;23;Barro;22;11
2302057;1237;;CE;23;Barroquinha;11;05
2302107;1341;;CE;23;Baturité;14;04
2302206;1343;;CE;23;Beberibe;05;07
2302305;1345;;CE;23;Bela Cruz;23;02
2302404;1347;;CE;23;Boa Viagem;21;11
2302503;1349;;CE;23;Brejo Santo;26;08
2302602;1351;;CE;23;Camocim;29;09
2302701;1353;;CE;23;Campos Sales;29;07
2302800;1355;;CE;23;Canindé;29;07
2302909;1357;;CE;23;Capistrano;28;11
2303006;1359;;CE;23;Caridade;04;08
2303105;1361;;CE;23;Cariré;16;09
2303204;1363;;CE;23;Caririaçu;18;08
2303303;1365;;CE;23;Cariús;25;03
2303402;1367;;CE;23;Carnaubal;22;07
2303501;1369;;CE;23;Cascavel;17;10
2303600;1371;;CE;23;Catarina;25;05
2303659;0983;;CE;23;Catunda;27;12
2303709;1373;;CE;23;Caucaia;15;10
2303808;1375;;CE;23;Cedro;21;10
2303907;1377;;CE;23;Chaval;22;11
2303931;0993;;CE;23;Choró;27;03
2303956;1239;;CE;23;Chorozinho;13;03
2304004;1381;;CE;23;Coreaú;24;09
2304103;1383;;CE;23;Crateús;06;07
2304202;1385;;CE;23;Crato;21;06
2304236;1241;;CE;23;Croatá;03;05
2304251;1589;;CE;23;Cruz;14;01
2304269;1243;;CE;23;Deputado Irapuan Pinheiro;28;04
2304277;1245;;CE;23;Ererê;04;06
2304285;1247;;CE;23;Eusébio;23;06
2304301;1387;;CE;23;Farias Brito;09;07
2304350;1591;;CE;23;Forquilha;05;02
2304400;1389;;CE;23;Fortaleza;13;04
2304459;0987;;CE;23;Fortim;27;03
2304509;1391;;CE;23;Frecheirinha;25;03
2304608;1393;;CE;23;General Sampaio;15;11
2304657;1249;;CE;23;Graça;15;04
2304707;1395;;CE;23;Granja;03;11
2304806;1397;;CE;23;Granjeiro;09;02
2304905;1399;;CE;23;Groaíras;23;05
2304954;1251;;CE;23;Guaiúba;17;03
2305001;1401;;CE;23;Guaraciaba do Norte;26;08
2305100;1403;;CE;23;Guaramiranga;22;09
2305209;1405;;CE;23;Hidrolândia;27;12
2305233;1253;;CE;23;Horizonte;06;03
2305266;1255;;CE;23;Ibaretama;08;05
2305308;1407;;CE;23;Ibiapina;20;12
2305332;1257;;CE;23;Ibicuitinga;05;05
2305357;1593;;CE;23;Icapuí;22;01
2305407;1409;;CE;23;Icó;25;10
2305506;1411;;CE;23;Iguatu;25;01
2305605;1413;;CE;23;Independência;04;12
2305654;1259;;CE;23;Ipaporanga;06;10
2305704;1415;;CE;23;Ipaumirim;12;12
2305803;1417;;CE;23;Ipu;26;08
2305902;1419;;CE;23;Ipueiras;25;10
2306009;1421;;CE;23;Iracema;31;03
2306108;1423;;CE;23;Irauçuba;20;05
2306207;1425;;CE;23;Itaiçaba;15;09
2306256;0991;;CE;23;Itaitinga;27;03
2306306;1427;;CE;23;Itapagé;20;07
2306405;1429;;CE;23;Itapipoca;31;08
2306504;1431;;CE;23;Itapiúna;23;06
2306553;1595;;CE;23;Itarema;05;02
2306603;1433;;CE;23;Itatira;22;11
2306702;1435;;CE;23;Jaguaretama;29;08
2306801;1437;;CE;23;Jaguaribara;09;03
2306900;1439;;CE;23;Jaguaribe;20;12
2307007;1441;;CE;23;Jaguaruana;11;09
2307106;1443;;CE;23;Jardim;03;01
2307205;1445;;CE;23;Jati;22;11
2307254;0985;;CE;23;Jijoca de Jericoacoara;06;03
2307304;1447;;CE;23;Juazeiro do Norte;22;07
2307403;1449;;CE;23;Jucás;17;10
2307502;1451;;CE;23;Lavras da Mangabeira;20;08
2307601;1453;;CE;23;Limoeiro do Norte;30;08
2307635;1261;;CE;23;Madalena;12;08
2307650;1585;;CE;23;Maracanaú;06;03
2307700;1455;;CE;23;Maranguape;17;11
2307809;1457;;CE;23;Marco;22;11
2307908;1459;;CE;23;Martinópole;26;03
2308005;1461;;CE;23;Massapê;05;02
2308104;1463;;CE;23;Mauriti;27;08
2308203;1465;;CE;23;Meruoca;13;11
2308302;1467;;CE;23;Milagres;17;08
2308351;1597;;CE;23;Milhã;05;02
2308377;1263;;CE;23;Miraíma;12;05
2308401;1469;;CE;23;Missão Velha;11;07
2308500;1471;;CE;23;Mombaça;20;12
2308609;1473;;CE;23;Monsenhor Tabosa;22;11
2308708;1475;;CE;23;Morada Nova;02;08
2308807;1477;;CE;23;Moraújo;27;11
2308906;1479;;CE;23;Morrinhos;06;11
2309003;1481;;CE;23;Mucambo;12;12
2309102;1483;;CE;23;Mulungu;14;03
2309201;1485;;CE;23;Nova Olinda;26;04
2309300;1487;;CE;23;Nova Russas;11;11
2309409;1489;;CE;23;Novo Oriente;10;10
2309458;1265;;CE;23;Ocara;28;12
2309508;1491;;CE;23;Orós;15;09
2309607;1493;;CE;23;Pacajus;22;05
2309706;1495;;CE;23;Pacatuba;08;10
2309805;1497;;CE;23;Pacoti;20;12
2309904;1499;;CE;23;Pacujá;22;09
2310001;1501;;CE;23;Palhano;08;05
2310100;1503;;CE;23;Palmácia;28;08
2310209;1505;;CE;23;Paracuru;25;03
2310258;1599;;CE;23;Paraipaba;05;02
2310308;1507;;CE;23;Parambu;16;09
2310407;1509;;CE;23;Paramoti;25;01
2310506;1511;;CE;23;Pedra Branca;09;08
2310605;1513;;CE;23;Penaforte;31;10
2310704;1515;;CE;23;Pentecoste;23;08
2310803;1517;;CE;23;Pereiro;30;08
2310852;1267;;CE;23;Pindoretama;07;09
2310902;1519;;CE;23;Piquet Carneiro;15;07
2310951;1269;;CE;23;Pires Ferreira;22;05
2311009;1521;;CE;23;Poranga;05;07
2311108;1523;;CE;23;Porteiras;25;03
2311207;1525;;CE;23;Potengi;04;09
2311231;1271;;CE;23;Potiretama;15;05
2311264;9917;;CE;23;Quiterianópolis;04;06
2311306;1527;;CE;23;Quixadá;27;10
2311355;9853;;CE;23;Quixelô;01;02
2311405;1529;;CE;23;Quixeramobim;14;08
2311504;1531;;CE;23;Quixeré;15;05
2311603;1533;;CE;23;Redenção;28;12
2311702;1535;;CE;23;Reriutaba;25;09
2311801;1537;;CE;23;Russas;06;08
2311900;1539;;CE;23;Saboeiro;20;12
2311959;1273;;CE;23;Salitre;30;06
2312205;1545;;CE;23;Santa Quitéria;27;08
2312007;1541;;CE;23;Santana do Acaraú;03;11
2312106;1543;;CE;23;Santana do Cariri;25;11
2312304;1547;;CE;23;São Benedito;25;11
2312403;1549;;CE;23;São Gonçalo do Amarante;27;11
2312502;1551;;CE;23;São João do Jaguaribe;13;09
2312601;1553;;CE;23;São Luís do Curu;22;11
2312700;1557;;CE;23;Senador Pompeu;03;09
2312809;1555;;CE;23;Senador Sá;23;08
2312908;1559;;CE;23;Sobral;05;07
2313005;1561;;CE;23;Solonópole;22;10
2313104;1563;;CE;23;Tabuleiro do Norte;08;06
2313203;1565;;CE;23;Tamboril;04;10
2313252;1275;;CE;23;Tarrafas;21;10
2313302;1567;;CE;23;Tauá;03;05
2313351;1277;;CE;23;Tejuçuoca;13;01
2313401;1569;;CE;23;Tianguá;31;07
2313500;1571;;CE;23;Trairi;22;11
2313559;1279;;CE;23;Tururu;02;08
2313609;1573;;CE;23;Ubajara;24;08
2313708;1575;;CE;23;Umari;15;09
2313757;9855;;CE;23;Umirim;05;02
2313807;1577;;CE;23;Uruburetama;01;08
2313906;1579;;CE;23;Uruoca;26;03
2313955;9857;;CE;23;Varjota;05;02
2314003;1581;;CE;23;Várzea Alegre;10;10
2314102;1583;;CE;23;Viçosa do Ceará;14;08
5300108;9701;;DF;53;Brasília;21;04
3200102;5601;;ES;32;Afonso Cláudio;20;01
3200169;5717;;ES;32;Água Doce do Norte;10;05
3200136;5733;;ES;32;Águia Branca;11;05
3200201;5603;;ES;32;Alegre;06;01
3200300;5605;;ES;32;Alfredo Chaves;24;12
3200359;5719;;ES;32;Alto Rio Novo;11;05
3200409;5607;;ES;32;Anchieta;12;08
3200508;5609;;ES;32;Apiacá;16;08
3200607;5611;;ES;32;Aracruz;03;04
3200706;5613;;ES;32;Atilio Vivacqua;10;04
3200805;5615;;ES;32;Baixo Guandu;18;04
3200904;5617;;ES;32;Barra de São Francisco;12;09
3201001;5619;;ES;32;Boa Esperança;03;05
3201100;5621;;ES;32;Bom Jesus do Norte;09;04
3201159;0758;;ES;32;Brejetuba;15;12
3201209;5623;;ES;32;Cachoeiro de Itapemirim;25;03
3201308;5625;;ES;32;Cariacica;24;06
3201407;5627;;ES;32;Castelo;02;01
3201506;5629;;ES;32;Colatina;22;08
3201605;5631;;ES;32;Conceição da Barra;06;10
3201704;5633;;ES;32;Conceição do Castelo;09;05
3201803;5635;;ES;32;Divino de São Lourenço;05;06
3201902;5637;;ES;32;Domingos Martins;12;06
3202009;5639;;ES;32;Dores do Rio Preto;07;04
3202108;5641;;ES;32;Ecoporanga;09;04
3202207;5643;;ES;32;Fundão;05;07
3202256;1114;;ES;32;Governador Lindenberg;11;05
3202306;5645;;ES;32;Guaçuí;25;12
3202405;5647;;ES;32;Guarapari;19;09
3202454;5709;;ES;32;Ibatiba;07;11
3202504;5649;;ES;32;Ibiraçu;11;09
3202553;6011;;ES;32;Ibitirama;15;09
3202603;5651;;ES;32;Iconha;11;11
3202652;2931;;ES;32;Irupi;01;01
3202702;5653;;ES;32;Itaguaçu;17;02
3202801;5655;;ES;32;Itapemirim;30;03
3202900;5657;;ES;32;Itarana;18;04
3203007;5659;;ES;32;Iúna;11;11
3203056;5713;;ES;32;Jaguaré;31;01
3203106;5661;;ES;32;Jerônimo Monteiro;28;11
3203130;5721;;ES;32;João Neiva;29;01
3203163;5723;;ES;32;Laranja da Terra;16;05
3203205;5663;;ES;32;Linhares;22;08
3203304;5665;;ES;32;Mantenópolis;07;01
3203320;0760;;ES;32;Marataízes;16;10
3203346;2929;;ES;32;Marechal Floriano;31;10
3203353;5707;;ES;32;Marilândia;15;05
3203403;5667;;ES;32;Mimoso do Sul;08;07
3203502;5669;;ES;32;Montanha;16;04
3203601;5671;;ES;32;Mucurici;11;12
3203700;5673;;ES;32;Muniz Freire;01;03
3203809;5675;;ES;32;Muqui;22;10
3203908;5677;;ES;32;Nova Venécia;26;01
3204005;5679;;ES;32;Pancas;13;05
3204054;5715;;ES;32;Pedro Canário;23;12
3204104;5681;;ES;32;Pinheiros;22;04
3204203;5683;;ES;32;Piúma;24;12
3204252;0762;;ES;32;Ponto Belo;30;03
3204302;5685;;ES;32;Presidente Kennedy;04;04
3204351;5711;;ES;32;Rio Bananal;31;01
3204401;5687;;ES;32;Rio Novo do Sul;23;11
3204500;5689;;ES;32;Santa Leopoldina;06;05
3204559;5725;;ES;32;Santa Maria de Jetibá;06;05
3204609;5691;;ES;32;Santa Teresa;15;10
3204658;2933;;ES;32;São Domingos do Norte;30;03
3204708;5693;;ES;32;São Gabriel da Palha;14;05
3204807;5695;;ES;32;São José do Calçado;05;11
3204906;5697;;ES;32;São Mateus;21;09
3204955;0764;;ES;32;São Roque do Canaã;25;06
3205002;5699;;ES;32;Serra;08;12
3205010;0766;;ES;32;Sooretama;31;03
3205036;5727;;ES;32;Vargem Alta;10;05
3205069;5729;;ES;32;Venda Nova do Imigrante;06;05
3205101;5701;;ES;32;Viana;23;07
3205150;2935;;ES;32;Vila Pavão;16;01
3205176;0768;;ES;32;Vila Valério;23;03
3205200;5703;;ES;32;Vila Velha;23;05
3205309;5705;;ES;32;Vitória;08;09
5200050;1050;;GO;52;Abadia de Goiás;29;03
5200100;9201;;GO;52;Abadiânia;20;10
5200134;9645;;GO;52;Acreúna;14;05
5200159;9769;;GO;52;Adelândia;01;06
5200175;9771;;GO;52;Água Fria de Goiás;14;06
5200209;9203;;GO;52;Água Limpa;11;11
5200258;1052;;GO;52;Águas Lindas de Goiás;12;10
5200308;9205;;GO;52;Alexânia;30;09
5200506;9209;;GO;52;Aloândia;17;06
5200555;0085;;GO;52;Alto Horizonte;16;01
5200605;9211;;GO;52;Alto Paraíso de Goiás;05;12
5200803;9215;;GO;52;Alvorada do Norte;23;10
5200829;1054;;GO;52;Amaralina;28;12
5200852;9661;;GO;52;Americano do Brasil;10;06
5200902;9217;;GO;52;Amorinópolis;14;10
5201108;9221;;GO;52;Anápolis;31;07
5201207;9223;;GO;52;Anhanguera;05;11
5201306;9225;;GO;52;Anicuns;07;06
5201405;9227;;GO;52;Aparecida de Goiânia;11;05
5201454;0071;;GO;52;Aparecida do Rio Doce;17;11
5201504;9229;;GO;52;Aporé;14;11
5201603;9231;;GO;52;Araçu;14;11
5201702;9233;;GO;52;Aragarças;02;10
5201801;9235;;GO;52;Aragoiânia;14;11
5202155;9669;;GO;52;Araguapaz;14;05
5202353;9671;;GO;52;Arenópolis;14;05
5202502;9249;;GO;52;Aruanã;18;12
5202601;9251;;GO;52;Aurilândia;08;10
5202809;9255;;GO;52;Avelinópolis;14;11
5203104;9261;;GO;52;Baliza;27;10
5203203;9263;;GO;52;Barro Alto;14;11
5203302;9265;;GO;52;Bela Vista de Goiás;05;06
5203401;9267;;GO;52;Bom Jardim de Goiás;18;08
5203500;9269;;GO;52;Bom Jesus de Goiás;07;11
5203559;9775;;GO;52;Bonfinópolis;01;06
5203575;1056;;GO;52;Bonópolis;12;10
5203609;9271;;GO;52;Brazabrantes;14;11
5203807;9275;;GO;52;Britânia;29;06
5203906;9277;;GO;52;Buriti Alegre;24;06
5203939;0063;;GO;52;Buriti de Goiás;29;04
5203962;0061;;GO;52;Buritinópolis;26;04
5204003;9279;;GO;52;Cabeceiras;15;11
5204102;9281;;GO;52;Cachoeira Alta;24;09
5204201;9283;;GO;52;Cachoeira de Goiás;10;11
5204250;9673;;GO;52;Cachoeira Dourada;14;05
5204300;9285;;GO;52;Caçu;16;09
5204409;9287;;GO;52;Caiapônia;29;07
5204508;9289;;GO;52;Caldas Novas;21;10
5204557;0031;;GO;52;Caldazinha;29;04
5204607;9291;;GO;52;Campestre de Goiás;29;10
5204656;9687;;GO;52;Campinaçu;31;01
5204706;9293;;GO;52;Campinorte;08;10
5204805;9295;;GO;52;Campo Alegre de Goiás;12;11
5204854;1070;;GO;52;Campo Limpo de Goiás;21;07
5204904;9297;;GO;52;Campos Belos;01;10
5204953;9781;;GO;52;Campos Verdes;30;12
5205000;9299;;GO;52;Carmo do Rio Verde;14;11
5205059;0081;;GO;52;Castelândia;16;01
5205109;9301;;GO;52;Catalão;20;08
5205208;9303;;GO;52;Caturaí;14;11
5205307;9305;;GO;52;Cavalcante;11;11
5205406;9307;;GO;52;Ceres;04;09
5205455;9785;;GO;52;Cezarina;14;05
5205471;0073;;GO;52;Chapadão do Céu;21;08
5205497;0077;;GO;52;Cidade Ocidental;09;12
5205513;0055;;GO;52;Cocalzinho de Goiás;03;07
5205521;9791;;GO;52;Colinas do Sul;01;06
5205703;9315;;GO;52;Córrego do Ouro;23;11
5205802;9317;;GO;52;Corumbá de Goiás;09;07
5205901;9319;;GO;52;Corumbaíba;28;05
5206206;9325;;GO;52;Cristalina;18;07
5206305;9327;;GO;52;Cristianópolis;23;06
5206404;9329;;GO;52;Crixás;30;10
5206503;9331;;GO;52;Cromínia;12;11
5206602;9333;;GO;52;Cumari;10;12
5206701;9335;;GO;52;Damianópolis;14;11
5206800;9337;;GO;52;Damolândia;14;11
5206909;9339;;GO;52;Davinópolis;14;11
5207105;9343;;GO;52;Diorama;17;12
5208301;9309;;GO;52;Divinópolis de Goiás;14;11
5207253;9675;;GO;52;Doverlândia;14;05
5207352;9795;;GO;52;Edealina;15;04
5207402;9349;;GO;52;Edéia;08;10
5207501;9351;;GO;52;Estrela do Norte;14;11
5207535;9797;;GO;52;Faina;01;06
5207600;9353;;GO;52;Fazenda Nova;20;10
5207808;9357;;GO;52;Firminópolis;07;10
5207907;9359;;GO;52;Flores de Goiás;14;11
5208004;9361;;GO;52;Formosa;01;08
5208103;9363;;GO;52;Formoso;25;09
5208152;1072;;GO;52;Gameleira de Goiás;21;07
5208400;9369;;GO;52;Goianápolis;14;11
5208509;9371;;GO;52;Goiandira;06;05
5208608;9373;;GO;52;Goianésia;24;06
5208707;9375;;GO;52;Goiânia;24;10
5208806;9367;;GO;52;Goianira;25;03
5208905;9377;;GO;52;Goiás;25;07
5209101;9379;;GO;52;Goiatuba;21;01
5209150;9799;;GO;52;Gouvelândia;01;06
5209200;9381;;GO;52;Guapó;08;10
5209291;0065;;GO;52;Guaraíta;29;04
5209408;9383;;GO;52;Guarani de Goiás;08;11
5209457;9993;;GO;52;Guarinos;11;05
5209606;9387;;GO;52;Heitoraí;08;10
5209705;9389;;GO;52;Hidrolândia;05;11
5209804;9391;;GO;52;Hidrolina;14;11
5209903;9393;;GO;52;Iaciara;14;11
5209937;0069;;GO;52;Inaciolândia;29;04
5209952;9681;;GO;52;Indiara;14;05
5210000;9395;;GO;52;Inhumas;19;03
5210109;9397;;GO;52;Ipameri;12;09
5210158;1074;;GO;52;Ipiranga de Goiás;16;07
5210208;9399;;GO;52;Iporá;19;11
5210307;9401;;GO;52;Israelândia;14;11
5210406;9403;;GO;52;Itaberaí;09;11
5210562;9919;;GO;52;Itaguari;30;12
5210604;9407;;GO;52;Itaguaru;14;11
5210802;9411;;GO;52;Itajá;14;11
5210901;9413;;GO;52;Itapaci;11;08
5211008;9415;;GO;52;Itapirapuã;14;11
5211206;9419;;GO;52;Itapuranga;06;01
5211305;9421;;GO;52;Itarumã;21;07
5211404;9423;;GO;52;Itauçu;11;10
5211503;9425;;GO;52;Itumbiara;12;10
5211602;9427;;GO;52;Ivolândia;05;11
5211701;9429;;GO;52;Jandaia;05;10
5211800;9431;;GO;52;Jaraguá;29;07
5211909;9433;;GO;52;Jataí;31;05
5212006;9435;;GO;52;Jaupaci;10;04
5212055;0049;;GO;52;Jesúpolis;16;01
5212105;9437;;GO;52;Joviânia;14;11
5212204;9439;;GO;52;Jussara;14;11
5212253;1076;;GO;52;Lagoa Santa;21;07
5212303;9443;;GO;52;Leopoldo de Bulhões;02;09
5212501;9445;;GO;52;Luziânia;13;12
5212600;9447;;GO;52;Mairipotaba;12;11
5212709;9449;;GO;52;Mambaí;14;11
5212808;9451;;GO;52;Mara Rosa;02;09
5212907;9453;;GO;52;Marzagão;18;06
5212956;9927;;GO;52;Matrinchã;30;07
5213004;9457;;GO;52;Maurilândia;14;11
5213053;9931;;GO;52;Mimoso de Goiás;01;06
5213087;9647;;GO;52;Minaçu;14;05
5213103;9459;;GO;52;Mineiros;31;10
5213400;9465;;GO;52;Moiporá;14;11
5213509;9467;;GO;52;Monte Alegre de Goiás;12;10
5213707;9471;;GO;52;Montes Claros de Goiás;23;10
5213756;9933;;GO;52;Montividiu;30;12
5213772;0079;;GO;52;Montividiu do Norte;29;04
5213806;9473;;GO;52;Morrinhos;16;07
5213855;9935;;GO;52;Morro Agudo de Goiás;10;08
5213905;9475;;GO;52;Mossâmedes;14;11
5214002;9477;;GO;52;Mozarlândia;23;10
5214051;9651;;GO;52;Mundo Novo;10;06
5214101;9479;;GO;52;Mutunópolis;14;11
5214408;9485;;GO;52;Nazário;25;08
5214507;9487;;GO;52;Nerópolis;03;08
5214606;9489;;GO;52;Niquelândia;19;03
5214705;9491;;GO;52;Nova América;14;11
5214804;9493;;GO;52;Nova Aurora;13;11
5214838;9653;;GO;52;Nova Crixás;02;02
5214861;9655;;GO;52;Nova Glória;10;06
5214879;0087;;GO;52;Nova Iguaçu de Goiás;16;01
5214903;9495;;GO;52;Nova Roma;14;11
5215009;9497;;GO;52;Nova Veneza;14;11
5215207;9501;;GO;52;Novo Brasil;09;12
5215231;1058;;GO;52;Novo Gama;19;07
5215256;9735;;GO;52;Novo Planalto;01;06
5215306;9503;;GO;52;Orizona;15;09
5215405;9505;;GO;52;Ouro Verde de Goiás;01;10
5215504;9507;;GO;52;Ouvidor;19;10
5215603;9509;;GO;52;Padre Bernardo;09;05
5215652;9737;;GO;52;Palestina de Goiás;30;12
5215702;9511;;GO;52;Palmeiras de Goiás;06;07
5215801;9513;;GO;52;Palmelo;13;11
5215900;9515;;GO;52;Palminópolis;31;10
5216007;9517;;GO;52;Panamá;16;01
5216304;9455;;GO;52;Paranaiguara;30;10
5216403;9523;;GO;52;Paraúna;10;11
5216452;0075;;GO;52;Perolândia;07;10
5216809;9531;;GO;52;Petrolina de Goiás;08;10
5216908;9535;;GO;52;Pilar de Goiás;05;10
5217104;9539;;GO;52;Piracanjuba;22;11
5217203;9541;;GO;52;Piranhas;14;10
5217302;9543;;GO;52;Pirenópolis;07;10
5217401;9545;;GO;52;Pires do Rio;09;11
5217609;9595;;GO;52;Planaltina;19;03
5217708;9549;;GO;52;Pontalina;31;10
5218003;9555;;GO;52;Porangatu;25;08
5218052;1060;;GO;52;Porteirão;15;04
5218102;9557;;GO;52;Portelândia;14;11
5218300;9561;;GO;52;Posse;19;07
5218391;0051;;GO;52;Professor Jamil;16;01
5218508;9563;;GO;52;Quirinópolis;22;01
5218607;9565;;GO;52;Rialma;16;07
5218706;9567;;GO;52;Rianápolis;18;12
5218789;9995;;GO;52;Rio Quente;11;05
5218805;9571;;GO;52;Rio Verde;05;08
5218904;9573;;GO;52;Rubiataba;12;10
5219001;9575;;GO;52;Sanclerlândia;05;01
5219100;9577;;GO;52;Santa Bárbara de Goiás;23;10
5219209;9579;;GO;52;Santa Cruz de Goiás;27;08
5219258;9743;;GO;52;Santa Fé de Goiás;01;06
5219308;9581;;GO;52;Santa Helena de Goiás;20;10
5219357;9689;;GO;52;Santa Isabel;14;05
5219407;9583;;GO;52;Santa Rita do Araguaia;12;10
5219456;1062;;GO;52;Santa Rita do Novo Destino;28;12
5219506;9585;;GO;52;Santa Rosa de Goiás;14;11
5219605;9587;;GO;52;Santa Tereza de Goiás;13;11
5219704;9589;;GO;52;Santa Terezinha de Goiás;23;10
5219712;0083;;GO;52;Santo Antônio da Barra;29;04
5219738;0053;;GO;52;Santo Antônio de Goiás;05;12
5219753;9677;;GO;52;Santo Antônio do Descoberto;14;05
5219803;9591;;GO;52;São Domingos;14;10
5219902;9593;;GO;52;São Francisco de Goiás;08;09
5220009;9597;;GO;52;São João da Paraúna;01;06
5220058;9747;;GO;52;São João d'Aliança;11;11
5220108;9599;;GO;52;São Luís de Montes Belos;21;10
5220157;9749;;GO;52;São Luíz do Norte;10;07
5220207;9601;;GO;52;São Miguel do Araguaia;14;11
5220264;9751;;GO;52;São Miguel do Passa Quatro;09;01
5220280;1064;;GO;52;São Patrício;15;08
5220405;9605;;GO;52;São Simão;12;10
5220454;9753;;GO;52;Senador Canedo;01;06
5220504;9607;;GO;52;Serranópolis;14;11
5220603;9609;;GO;52;Silvânia;05;10
5220686;9755;;GO;52;Simolândia;14;01
5220702;9611;;GO;52;Sítio d'Abadia;22;08
5221007;9617;;GO;52;Taquaral de Goiás;01;10
5221080;9759;;GO;52;Teresina de Goiás;01;06
5221197;0057;;GO;52;Terezópolis de Goiás;29;04
5221304;9623;;GO;52;Três Ranchos;19;10
5221403;9625;;GO;52;Trindade;31;08
5221452;9761;;GO;52;Trombas;22;05
5221502;9631;;GO;52;Turvânia;14;11
5221551;9765;;GO;52;Turvelândia;01;06
5221577;0059;;GO;52;Uirapuru;30;04
5221601;9633;;GO;52;Uruaçu;04;07
5221700;9635;;GO;52;Uruana;20;07
5221809;9637;;GO;52;Urutaí;15;11
5221858;1066;;GO;52;Valparaíso de Goiás;15;06
5221908;9639;;GO;52;Varjão;14;11
5222005;9641;;GO;52;Vianópolis;19;08
5222054;9657;;GO;52;Vicentinópolis;10;06
5222203;0067;;GO;52;Vila Boa;29;04
5222302;1068;;GO;52;Vila Propício;27;12
2100055;0961;;MA;21;Açailândia;06;06
2100105;0701;;MA;21;Afonso Cunha;25;03
2100154;0104;;MA;21;Água Doce do Maranhão;10;11
2100204;0703;;MA;21;Alcântara;22;12
2100303;0705;;MA;21;Aldeias Altas;11;02
2100402;0707;;MA;21;Altamira do Maranhão;20;01
2100436;0106;;MA;21;Alto Alegre do Maranhão;10;11
2100477;0108;;MA;21;Alto Alegre do Pindaré;10;11
